Record Creation Date,Join Date,Frequent Flier Number,First Name,Last Name,Inquiry Type,Most Recent Flight #,Lounge Used?,Departing Airport,Arrival Airport,Planned Snack?,Additional Snack?,# of Included Checked Bags,Total # of Checked Bags,Flight Delayed?
2021-08-18,2021-01-10,6390305415,Ashlee,Harris,Flight Deal,T21721928,TRUE,DEN,LAX,TRUE,TRUE,3,7,FALSE
2023-01-01,2021-01-10,6390305415,Ashlee,Harris,Cancel Flight,N51323676,TRUE,LAX,JFK,FALSE,FALSE,1,6,FALSE
2022-06-11,2021-01-10,6390305415,Ashlee,Harris,Cancel Flight,Q15961580,TRUE,JFK,ATL,FALSE,FALSE,2,10,FALSE
2024-09-24,2021-01-10,6390305415,Ashlee,Harris,Cancel Flight,Y02305797,TRUE,ATL,DXB,FALSE,TRUE,2,7,FALSE
2022-11-28,1991-07-20,740267700,Michael,Morgan,New Flight,U90512107,FALSE,LAX,ATL,TRUE,TRUE,3,5,FALSE
2021-12-11,1991-07-20,740267700,Michael,Morgan,Cancel Flight,X34704160,FALSE,MIA,ORD,FALSE,FALSE,2,7,TRUE
2024-03-04,1991-07-20,740267700,Michael,Morgan,Cancel Flight,S58785789,FALSE,SEA,SYD,FALSE,TRUE,4,9,TRUE
2022-04-20,1991-07-20,740267700,Michael,Morgan,New Flight,Q48179011,FALSE,MIA,HND,TRUE,TRUE,4,5,TRUE
2022-02-23,1991-07-20,740267700,Michael,Morgan,Flight Deal,Q66956995,TRUE,MIA,DEN,FALSE,FALSE,1,10,TRUE
2022-01-10,2004-10-25,5195827162,Mary,Ryan,New Flight,O41549818,FALSE,SIN,SYD,FALSE,FALSE,2,6,FALSE
2022-06-13,2004-10-25,5195827162,Mary,Ryan,Flight Status,K91686836,TRUE,DFW,LAX,FALSE,FALSE,2,10,FALSE
2023-05-31,2004-10-25,5195827162,Mary,Ryan,Cancel Flight,S88526747,FALSE,DEN,BOS,TRUE,TRUE,3,6,TRUE
2023-10-10,2004-10-25,5195827162,Mary,Ryan,Flight Status,N74501068,FALSE,DFW,ORD,FALSE,FALSE,4,9,TRUE
2022-12-29,2005-11-20,2408667930,John,Montgomery,Cancel Flight,I14237492,FALSE,BOS,DFW,FALSE,FALSE,1,5,FALSE
2021-03-27,2005-11-20,2408667930,John,Montgomery,Cancel Flight,T19047407,FALSE,SFO,DXB,FALSE,FALSE,2,5,FALSE
2022-02-11,2005-11-20,2408667930,John,Montgomery,Flight Status,L47996896,FALSE,SEA,JFK,FALSE,FALSE,1,10,TRUE
2023-10-28,2005-11-20,2408667930,John,Montgomery,New Flight,D52494021,TRUE,DEN,DFW,FALSE,FALSE,2,8,TRUE
2022-02-01,2005-11-20,2408667930,John,Montgomery,Flight Status,Z83669952,FALSE,DFW,LAX,TRUE,TRUE,1,8,TRUE
2021-10-12,1990-09-19,6427811025,Sharon,Tran,Flight Deal,K15877545,TRUE,LAX,DXB,TRUE,TRUE,1,4,FALSE
2023-10-15,1990-09-19,6427811025,Sharon,Tran,New Flight,L52531420,TRUE,BOS,HND,TRUE,TRUE,2,4,TRUE
2023-01-23,1990-09-19,6427811025,Sharon,Tran,Cancel Flight,Z94248933,TRUE,ATL,DFW,TRUE,FALSE,1,7,FALSE
2023-10-16,1990-09-19,6427811025,Sharon,Tran,Flight Deal,A21570682,TRUE,BOS,LAX,FALSE,TRUE,1,3,FALSE
2021-08-02,1990-09-19,6427811025,Sharon,Tran,Flight Deal,I58784976,FALSE,MIA,LHR,FALSE,TRUE,4,6,TRUE
2022-07-26,1998-03-29,2383472933,Darlene,Calderon,Flight Status,J21301648,TRUE,LAX,MIA,FALSE,FALSE,1,6,TRUE
2022-05-23,1998-03-29,2383472933,Darlene,Calderon,Flight Status,P62142812,TRUE,LAX,ORD,FALSE,TRUE,2,9,FALSE
2022-04-30,1998-03-29,2383472933,Darlene,Calderon,Flight Deal,U83921451,TRUE,LAX,SYD,FALSE,FALSE,3,8,TRUE
2023-05-29,2012-08-13,7437623305,Jennifer,Sandoval,Flight Deal,V68257930,FALSE,ORD,LAX,TRUE,TRUE,2,7,TRUE
2022-11-15,2012-08-13,7437623305,Jennifer,Sandoval,Flight Status,Z27558967,FALSE,BOS,SYD,FALSE,FALSE,3,10,FALSE
2022-10-13,2012-08-13,7437623305,Jennifer,Sandoval,Flight Deal,P05629563,FALSE,BOS,DEN,FALSE,FALSE,3,4,FALSE
2021-11-28,2024-07-10,1156469364,Erin,Mason,Flight Status,L08269666,TRUE,DEN,JFK,TRUE,TRUE,2,10,TRUE
2024-10-11,2024-07-10,1156469364,Erin,Mason,Flight Status,D98208217,FALSE,BOS,ATL,TRUE,TRUE,3,5,FALSE
2023-09-08,2024-07-10,1156469364,Erin,Mason,Cancel Flight,P02949146,FALSE,MIA,SIN,TRUE,TRUE,1,5,TRUE
2021-08-03,2024-07-10,1156469364,Erin,Mason,Flight Deal,L32060338,FALSE,SFO,SYD,TRUE,FALSE,1,5,TRUE
2022-09-09,1998-12-06,6392074754,Mary,Lopez,New Flight,A52420910,TRUE,SFO,ORD,FALSE,FALSE,2,7,TRUE
2024-08-28,1998-12-06,6392074754,Mary,Lopez,New Flight,H87386564,TRUE,ATL,DFW,FALSE,TRUE,1,5,FALSE
2022-09-23,1998-12-06,6392074754,Mary,Lopez,Flight Status,E01741170,TRUE,JFK,CDG,FALSE,FALSE,2,7,TRUE
2023-06-15,2007-08-15,4398975317,Aaron,Austin,Flight Deal,Q88801362,FALSE,ORD,SFO,TRUE,FALSE,1,3,TRUE
2021-10-31,2007-08-15,4398975317,Aaron,Austin,New Flight,K78993671,FALSE,MIA,ATL,TRUE,FALSE,3,9,FALSE
2023-01-20,2007-08-15,4398975317,Aaron,Austin,New Flight,A78094705,TRUE,DEN,SEA,FALSE,FALSE,1,8,FALSE
2023-12-29,2007-08-15,4398975317,Aaron,Austin,Flight Deal,U47077243,TRUE,ATL,LAX,TRUE,TRUE,1,4,TRUE
2023-06-12,2012-05-18,8464226509,Wayne,Villegas,New Flight,X24189058,FALSE,ORD,ATL,FALSE,TRUE,3,5,TRUE
2021-10-29,2012-05-18,8464226509,Wayne,Villegas,Flight Status,P20998600,FALSE,LAX,JFK,TRUE,TRUE,3,8,TRUE
2023-03-04,2012-05-18,8464226509,Wayne,Villegas,Flight Status,L47526819,TRUE,SEA,ORD,FALSE,TRUE,4,8,FALSE
2024-04-01,2012-05-18,8464226509,Wayne,Villegas,Flight Deal,Q41379759,TRUE,SEA,ATL,TRUE,FALSE,4,8,TRUE
2022-11-09,2007-01-13,2371978893,Michael,Williams,Flight Deal,V64130211,TRUE,LAX,JFK,TRUE,TRUE,3,4,TRUE
2022-06-15,2007-01-13,2371978893,Michael,Williams,Flight Status,Z86363901,FALSE,BOS,JFK,FALSE,FALSE,3,9,FALSE
2021-11-22,2007-01-13,2371978893,Michael,Williams,Cancel Flight,H64808773,FALSE,SEA,ORD,TRUE,FALSE,1,5,FALSE
2022-11-07,2007-01-13,2371978893,Michael,Williams,Flight Deal,N19905430,FALSE,DEN,BOS,FALSE,TRUE,2,10,TRUE
2022-01-02,2007-01-13,2371978893,Michael,Williams,Flight Deal,S72813445,TRUE,ORD,LAX,FALSE,FALSE,3,7,FALSE
2021-11-28,2006-05-18,4305288878,Danny,Peters,New Flight,V86296692,FALSE,MIA,SEA,FALSE,FALSE,4,9,FALSE
2022-09-30,2006-05-18,4305288878,Danny,Peters,Cancel Flight,W76163241,TRUE,JFK,ATL,FALSE,FALSE,3,9,TRUE
2024-03-06,2006-05-18,4305288878,Danny,Peters,New Flight,R36438847,TRUE,JFK,ATL,FALSE,FALSE,2,10,TRUE
2021-06-11,2006-05-18,4305288878,Danny,Peters,Flight Status,B93854992,TRUE,DFW,LAX,FALSE,FALSE,2,5,FALSE
2023-05-20,2006-05-18,4305288878,Danny,Peters,New Flight,Y40590841,TRUE,DXB,DFW,FALSE,TRUE,1,4,FALSE
2022-06-09,2005-01-11,4360863926,Rebecca,Nelson,Flight Status,F39275048,FALSE,ATL,BOS,TRUE,FALSE,4,6,FALSE
2022-09-23,2005-01-11,4360863926,Rebecca,Nelson,Cancel Flight,Y90412143,FALSE,DFW,DEN,TRUE,FALSE,1,7,TRUE
2023-06-10,2005-01-11,4360863926,Rebecca,Nelson,Cancel Flight,K72474037,TRUE,SYD,ATL,FALSE,FALSE,3,7,TRUE
2023-03-06,2005-01-11,4360863926,Rebecca,Nelson,Cancel Flight,A74933446,TRUE,SEA,BOS,TRUE,FALSE,2,3,TRUE
2023-11-28,2017-12-05,7994154910,Carol,Cox,New Flight,X09751362,TRUE,JFK,SFO,TRUE,FALSE,1,10,TRUE
2023-08-05,2017-12-05,7994154910,Carol,Cox,Cancel Flight,D56568685,FALSE,SEA,SFO,FALSE,TRUE,4,9,FALSE
2022-11-18,2017-12-05,7994154910,Carol,Cox,Flight Deal,F81172058,TRUE,SEA,JFK,TRUE,FALSE,1,5,FALSE
2021-10-29,2002-12-01,6882607941,Justin,Waters,New Flight,F08317274,TRUE,DEN,JFK,FALSE,FALSE,4,9,FALSE
2023-12-01,2002-12-01,6882607941,Justin,Waters,Flight Status,O99806761,TRUE,SEA,DEN,TRUE,TRUE,1,6,FALSE
2022-09-02,2002-12-01,6882607941,Justin,Waters,Flight Deal,E13767972,FALSE,SEA,CDG,TRUE,FALSE,4,5,TRUE
2022-04-02,2002-12-01,6882607941,Justin,Waters,Cancel Flight,N72716126,FALSE,ORD,SFO,TRUE,FALSE,4,6,TRUE
2021-03-20,2002-12-01,6882607941,Justin,Waters,New Flight,W92515757,FALSE,BOS,ORD,TRUE,FALSE,1,6,TRUE
2023-11-04,2002-12-01,6882607941,Justin,Waters,Flight Deal,V84800907,TRUE,DEN,MIA,FALSE,TRUE,2,7,TRUE
2023-08-06,2002-12-01,6882607941,Justin,Waters,Cancel Flight,O65762763,FALSE,DEN,SEA,FALSE,FALSE,4,10,TRUE
2022-06-01,2002-12-01,6882607941,Justin,Waters,Flight Status,G46315154,FALSE,JFK,MIA,TRUE,FALSE,3,7,FALSE
2024-10-11,2002-12-01,6882607941,Justin,Waters,Flight Deal,Y43319158,TRUE,ATL,SYD,TRUE,TRUE,2,7,TRUE
2022-01-05,2002-12-01,6882607941,Justin,Waters,New Flight,P82065107,FALSE,DFW,JFK,TRUE,TRUE,4,5,TRUE
2021-09-30,2008-04-07,1778298955,Cody,Sexton,New Flight,F49694167,TRUE,ORD,SEA,TRUE,FALSE,1,6,TRUE
2023-11-10,2008-04-07,1778298955,Cody,Sexton,New Flight,H18504716,FALSE,DFW,SFO,FALSE,TRUE,3,4,TRUE
2023-12-29,2008-04-07,1778298955,Cody,Sexton,Flight Status,Z15677641,TRUE,DEN,BOS,TRUE,TRUE,4,7,FALSE
2023-09-18,2008-04-07,1778298955,Cody,Sexton,Cancel Flight,H09085936,TRUE,BOS,SEA,FALSE,FALSE,2,8,TRUE
2022-07-19,2018-05-19,9878789632,Michaela,Jones,Flight Status,E19130491,TRUE,DXB,BOS,TRUE,TRUE,4,6,FALSE
2024-08-30,2018-05-19,9878789632,Michaela,Jones,Flight Deal,A87247636,FALSE,ATL,DFW,TRUE,TRUE,1,5,TRUE
2021-08-16,2018-05-19,9878789632,Michaela,Jones,New Flight,U36893427,TRUE,DFW,DEN,TRUE,TRUE,3,7,TRUE
2022-07-20,2018-05-19,9878789632,Michaela,Jones,Flight Status,K56943981,TRUE,DFW,ATL,TRUE,FALSE,1,4,TRUE
2022-01-10,2018-05-19,9878789632,Michaela,Jones,Cancel Flight,U43251632,FALSE,ORD,JFK,FALSE,TRUE,1,8,TRUE
2022-05-23,2014-02-06,9826082348,Kenneth,Martinez,Flight Status,P95248976,FALSE,ORD,SFO,TRUE,TRUE,3,8,FALSE
2021-07-21,2014-02-06,9826082348,Kenneth,Martinez,Flight Status,X79911432,TRUE,DEN,ATL,FALSE,TRUE,4,10,TRUE
2021-01-28,2014-02-06,9826082348,Kenneth,Martinez,Flight Deal,H21253672,FALSE,SFO,DFW,FALSE,TRUE,1,8,FALSE
2022-04-25,2014-02-06,9826082348,Kenneth,Martinez,Flight Status,J40129379,TRUE,ATL,LAX,FALSE,TRUE,2,4,FALSE
2023-01-30,2014-02-06,9826082348,Kenneth,Martinez,Flight Status,R47628149,FALSE,BOS,ATL,FALSE,TRUE,3,10,TRUE
2023-05-11,1996-11-28,9554134114,Jason,Jones,New Flight,A31054785,TRUE,SEA,LAX,TRUE,FALSE,4,7,FALSE
2021-09-06,1996-11-28,9554134114,Jason,Jones,Cancel Flight,I66874316,FALSE,DEN,JFK,TRUE,TRUE,3,7,TRUE
2021-11-17,1996-11-28,9554134114,Jason,Jones,New Flight,O90928040,TRUE,DEN,SEA,FALSE,FALSE,4,9,TRUE
2022-02-04,1996-11-28,9554134114,Jason,Jones,Flight Status,C13838629,TRUE,SYD,DEN,FALSE,FALSE,3,5,TRUE
2023-11-21,2011-09-06,1211595279,Jason,Payne,Cancel Flight,A70014597,FALSE,SFO,ORD,FALSE,TRUE,2,7,TRUE
2023-05-22,2011-09-06,1211595279,Jason,Payne,New Flight,F52883881,TRUE,DFW,LAX,TRUE,FALSE,4,10,FALSE
2023-12-20,2011-09-06,1211595279,Jason,Payne,New Flight,Q21835616,TRUE,HND,DEN,FALSE,TRUE,4,7,FALSE
2023-01-08,2011-09-06,1211595279,Jason,Payne,New Flight,C03410616,FALSE,DEN,DFW,FALSE,TRUE,2,7,FALSE
2022-01-21,2011-09-06,1211595279,Jason,Payne,Flight Status,J10136171,FALSE,CDG,JFK,TRUE,TRUE,3,9,TRUE
2021-07-31,2019-02-02,1305403812,Tracy,Lutz,New Flight,N36960510,FALSE,DEN,MIA,FALSE,FALSE,4,9,FALSE
2024-01-08,2019-02-02,1305403812,Tracy,Lutz,New Flight,B63498930,TRUE,SIN,ATL,FALSE,TRUE,1,6,FALSE
2024-02-08,2019-02-02,1305403812,Tracy,Lutz,Flight Status,P72520273,TRUE,BOS,LAX,FALSE,FALSE,3,5,TRUE
2022-04-16,2021-06-08,3057797887,Cameron,Galloway,Cancel Flight,L51632095,TRUE,SEA,DEN,FALSE,FALSE,2,3,FALSE
2021-03-03,2021-06-08,3057797887,Cameron,Galloway,Flight Status,N11813661,FALSE,BOS,LAX,FALSE,TRUE,3,10,FALSE
2023-06-12,2021-06-08,3057797887,Cameron,Galloway,Cancel Flight,E63812922,TRUE,DEN,SFO,FALSE,FALSE,4,7,FALSE
2022-01-06,2021-06-08,3057797887,Cameron,Galloway,Flight Status,L41283636,FALSE,ATL,JFK,TRUE,FALSE,3,8,FALSE
2023-10-09,2021-06-08,3057797887,Cameron,Galloway,Flight Deal,E47012298,FALSE,ATL,HND,TRUE,TRUE,3,8,TRUE
2024-10-13,2001-03-30,67399776,Ryan,Richardson,Flight Status,F62087085,FALSE,LAX,DFW,TRUE,TRUE,3,4,TRUE
2023-01-12,2001-03-30,67399776,Ryan,Richardson,Flight Status,V85195700,FALSE,CDG,LAX,TRUE,TRUE,1,5,FALSE
2022-10-26,2001-03-30,67399776,Ryan,Richardson,Flight Deal,S85809158,TRUE,BOS,CDG,TRUE,FALSE,4,6,TRUE
2021-12-12,2001-03-30,67399776,Ryan,Richardson,Cancel Flight,Y95422146,FALSE,SEA,MIA,TRUE,FALSE,2,4,FALSE
2023-12-18,2001-03-30,67399776,Ryan,Richardson,New Flight,Y77453906,TRUE,SFO,SIN,FALSE,TRUE,4,9,TRUE
2022-07-14,1990-01-23,2507271760,Angela,Turner,New Flight,E29785701,FALSE,JFK,ATL,FALSE,TRUE,3,4,TRUE
2023-05-08,1990-01-23,2507271760,Angela,Turner,Cancel Flight,O30219662,FALSE,MIA,SFO,FALSE,FALSE,3,10,FALSE
2021-09-30,1990-01-23,2507271760,Angela,Turner,Flight Deal,J22304151,TRUE,HND,ORD,TRUE,FALSE,3,6,TRUE
2021-05-31,1995-04-03,8993346591,Amanda,Jones,Cancel Flight,X22808148,FALSE,MIA,DFW,FALSE,FALSE,3,9,TRUE
2023-09-25,1995-04-03,8993346591,Amanda,Jones,Flight Status,K44794069,TRUE,JFK,DFW,TRUE,TRUE,1,5,TRUE
2023-09-13,1995-04-03,8993346591,Amanda,Jones,New Flight,W92457280,TRUE,HND,BOS,FALSE,FALSE,4,9,TRUE
2022-12-19,1995-04-03,8993346591,Amanda,Jones,New Flight,Q09050846,TRUE,SIN,DFW,TRUE,TRUE,4,9,FALSE
2024-03-10,1995-04-03,8993346591,Amanda,Jones,Flight Deal,C36408604,TRUE,JFK,MIA,FALSE,FALSE,1,6,FALSE
2023-03-06,2001-03-01,7082152677,Bailey,Johnson,Flight Status,W49998870,FALSE,SFO,DFW,TRUE,FALSE,1,4,FALSE
2021-06-30,2001-03-01,7082152677,Bailey,Johnson,Flight Deal,P52857186,FALSE,ATL,ORD,TRUE,FALSE,3,9,TRUE
2021-08-20,2001-03-01,7082152677,Bailey,Johnson,Flight Status,S46251477,FALSE,SFO,MIA,FALSE,FALSE,3,5,FALSE
2021-12-10,2001-03-01,7082152677,Bailey,Johnson,Flight Deal,U15050441,TRUE,LAX,MIA,FALSE,TRUE,3,7,TRUE
2022-08-07,2011-04-10,2834836576,Jennifer,Gutierrez,Flight Deal,A01407917,FALSE,BOS,LAX,TRUE,TRUE,2,5,FALSE
2021-03-04,2011-04-10,2834836576,Jennifer,Gutierrez,Flight Status,U09675375,FALSE,MIA,LAX,FALSE,TRUE,2,7,TRUE
2023-08-07,2011-04-10,2834836576,Jennifer,Gutierrez,Flight Deal,O83869729,FALSE,SEA,ORD,TRUE,FALSE,3,6,TRUE
2024-02-13,2011-04-10,2834836576,Jennifer,Gutierrez,Flight Status,F46045714,TRUE,ORD,MIA,TRUE,TRUE,1,5,TRUE
2022-03-14,2011-04-10,2834836576,Jennifer,Gutierrez,Cancel Flight,T92346084,TRUE,JFK,SFO,TRUE,TRUE,4,9,TRUE
2024-06-21,2019-07-12,5193303152,Robert,Shaw,Flight Status,A05261560,TRUE,SEA,LAX,FALSE,FALSE,2,3,FALSE
2021-03-12,2019-07-12,5193303152,Robert,Shaw,New Flight,U20516613,FALSE,SFO,JFK,FALSE,TRUE,1,9,TRUE
2023-05-30,2019-07-12,5193303152,Robert,Shaw,Flight Deal,P51749861,FALSE,JFK,ATL,TRUE,TRUE,2,7,TRUE
2021-04-26,2019-07-12,5193303152,Robert,Shaw,New Flight,R47017949,FALSE,SFO,ATL,FALSE,FALSE,1,10,FALSE
2022-05-09,2022-11-03,5954582473,Jonathan,Cortez,Flight Deal,R93917252,TRUE,SFO,DEN,FALSE,FALSE,1,3,FALSE
2023-09-09,2022-11-03,5954582473,Jonathan,Cortez,New Flight,P51272182,FALSE,DXB,ORD,FALSE,FALSE,3,6,FALSE
2022-08-08,2022-11-03,5954582473,Jonathan,Cortez,Cancel Flight,A89931562,TRUE,JFK,MIA,TRUE,TRUE,3,6,TRUE
2023-10-11,2022-11-03,5954582473,Jonathan,Cortez,Flight Deal,D95791738,FALSE,SYD,SFO,FALSE,TRUE,2,3,TRUE
2022-12-17,2022-11-03,5954582473,Jonathan,Cortez,Flight Status,P13079091,TRUE,DEN,ATL,TRUE,TRUE,3,8,FALSE
2022-04-07,1988-07-07,2865099258,Sharon,Davis,New Flight,L13407269,FALSE,MIA,LAX,TRUE,TRUE,2,6,FALSE
2024-03-02,1988-07-07,2865099258,Sharon,Davis,Flight Status,Q13598998,FALSE,LAX,DFW,TRUE,FALSE,1,5,TRUE
2023-03-31,1988-07-07,2865099258,Sharon,Davis,Flight Status,N04159920,TRUE,MIA,ORD,TRUE,FALSE,2,4,TRUE
2024-05-24,1988-07-07,2865099258,Sharon,Davis,Flight Deal,Z77715682,FALSE,DEN,BOS,FALSE,TRUE,3,7,TRUE
2022-08-04,2003-06-30,8211714798,Nancy,Hoffman,Flight Deal,K70825131,FALSE,ORD,LAX,FALSE,FALSE,3,4,FALSE
2024-08-18,2003-06-30,8211714798,Nancy,Hoffman,Cancel Flight,Q60216360,FALSE,SEA,DFW,FALSE,TRUE,4,8,TRUE
2023-03-28,2003-06-30,8211714798,Nancy,Hoffman,Cancel Flight,D63041328,TRUE,SEA,SYD,TRUE,TRUE,3,7,FALSE
2024-07-22,2003-06-30,8211714798,Nancy,Hoffman,Flight Deal,C22068881,FALSE,ORD,MIA,FALSE,FALSE,1,7,TRUE
2023-07-23,2003-06-30,8211714798,Nancy,Hoffman,Flight Deal,Z02498938,FALSE,DXB,JFK,FALSE,FALSE,3,8,FALSE
2024-06-29,2003-07-12,1015849337,Daniel,Higgins,New Flight,Z86985099,TRUE,DEN,JFK,TRUE,FALSE,3,6,FALSE
2021-02-11,2003-07-12,1015849337,Daniel,Higgins,New Flight,D40081586,FALSE,DEN,BOS,TRUE,TRUE,3,7,FALSE
2022-06-10,2003-07-12,1015849337,Daniel,Higgins,Flight Status,L13650001,TRUE,BOS,HND,TRUE,FALSE,1,5,TRUE
2021-02-19,2003-07-12,1015849337,Daniel,Higgins,Flight Status,X24478883,TRUE,BOS,LHR,FALSE,FALSE,1,5,TRUE
2022-12-25,2003-07-12,1015849337,Daniel,Higgins,Flight Status,G60238103,FALSE,SEA,ATL,TRUE,TRUE,4,10,TRUE
2021-09-08,2003-04-04,6189573684,Valerie,Clark,Flight Status,Y09805715,TRUE,LAX,BOS,FALSE,FALSE,3,8,TRUE
2021-05-18,2003-04-04,6189573684,Valerie,Clark,New Flight,U16227650,TRUE,DFW,JFK,TRUE,FALSE,4,9,TRUE
2021-01-11,2003-04-04,6189573684,Valerie,Clark,Cancel Flight,U49473057,TRUE,SFO,CDG,FALSE,TRUE,4,10,TRUE
2021-02-01,2003-04-04,6189573684,Valerie,Clark,Cancel Flight,Z84455006,TRUE,MIA,LAX,TRUE,FALSE,1,7,TRUE
2024-03-19,2012-10-09,2380322533,Nicole,Rivas,New Flight,U35896092,FALSE,LHR,SIN,TRUE,TRUE,4,9,TRUE
2022-03-02,2012-10-09,2380322533,Nicole,Rivas,Cancel Flight,N60458725,TRUE,ATL,JFK,FALSE,TRUE,4,9,TRUE
2023-01-27,2012-10-09,2380322533,Nicole,Rivas,Flight Deal,N78727930,TRUE,MIA,JFK,TRUE,FALSE,3,4,FALSE
2021-08-12,2012-10-09,2380322533,Nicole,Rivas,Flight Status,Z35566641,TRUE,MIA,JFK,FALSE,FALSE,2,10,FALSE
2021-05-08,2015-11-01,2159358717,Latoya,Perry,Flight Status,K22923418,TRUE,JFK,ORD,TRUE,FALSE,2,6,TRUE
2023-01-26,2015-11-01,2159358717,Latoya,Perry,Flight Deal,O88629048,TRUE,SYD,JFK,TRUE,TRUE,2,10,FALSE
2021-10-09,2015-11-01,2159358717,Latoya,Perry,Flight Status,C08325515,FALSE,CDG,DEN,FALSE,FALSE,1,10,TRUE
2022-12-05,2015-11-01,2159358717,Latoya,Perry,Flight Deal,V59596407,FALSE,SEA,DEN,TRUE,TRUE,4,9,FALSE
2021-08-14,2015-11-01,2159358717,Latoya,Perry,Flight Status,Y71091814,FALSE,ATL,BOS,FALSE,FALSE,1,4,FALSE
2024-04-22,2011-06-13,6225883079,Amber,Tucker,New Flight,X45081392,FALSE,SEA,JFK,FALSE,TRUE,3,7,FALSE
2023-11-24,2011-06-13,6225883079,Amber,Tucker,Flight Status,W19687789,FALSE,JFK,SIN,TRUE,TRUE,3,6,FALSE
2023-04-03,2011-06-13,6225883079,Amber,Tucker,Flight Status,H03807516,FALSE,SYD,ATL,FALSE,TRUE,2,9,FALSE
2022-06-04,2011-06-13,6225883079,Amber,Tucker,New Flight,I86045168,FALSE,DEN,ATL,TRUE,TRUE,3,8,TRUE
2021-02-06,2011-01-18,8093115846,Rebecca,Burke,Flight Status,X27029896,FALSE,SFO,BOS,FALSE,TRUE,2,4,FALSE
2023-06-13,2011-01-18,8093115846,Rebecca,Burke,Flight Status,R83083125,FALSE,DXB,ORD,FALSE,FALSE,2,6,TRUE
2024-04-25,2011-01-18,8093115846,Rebecca,Burke,Cancel Flight,W05313061,TRUE,JFK,ATL,TRUE,TRUE,3,10,FALSE
2022-12-18,1994-07-06,1061204931,William,Davidson,Cancel Flight,J69307359,TRUE,SEA,JFK,FALSE,FALSE,1,5,FALSE
2023-12-17,1994-07-06,1061204931,William,Davidson,Flight Deal,F52300636,TRUE,SFO,JFK,TRUE,FALSE,3,7,TRUE
2022-06-29,1994-07-06,1061204931,William,Davidson,New Flight,S43083184,TRUE,DFW,ATL,TRUE,FALSE,3,10,FALSE
2022-07-01,1994-07-06,1061204931,William,Davidson,Flight Status,K19714428,FALSE,DEN,DXB,FALSE,TRUE,2,6,TRUE
2024-03-01,1994-07-06,1061204931,William,Davidson,Flight Deal,D94394111,TRUE,JFK,ORD,FALSE,FALSE,2,9,FALSE
2021-03-28,1994-07-06,1061204931,William,Davidson,New Flight,D37801230,FALSE,SEA,ATL,TRUE,TRUE,4,8,TRUE
2022-07-27,1994-07-06,1061204931,William,Davidson,New Flight,W18093819,TRUE,DFW,SYD,FALSE,FALSE,2,5,FALSE
2022-01-28,1994-07-06,1061204931,William,Davidson,Flight Status,N36751483,TRUE,SFO,LAX,FALSE,TRUE,3,4,FALSE
2021-10-28,1994-07-06,1061204931,William,Davidson,New Flight,G11772453,TRUE,BOS,LAX,TRUE,TRUE,4,8,TRUE
2021-05-11,1994-07-06,1061204931,William,Davidson,Flight Status,E44191903,TRUE,LAX,ORD,FALSE,TRUE,2,10,FALSE
2024-03-13,1994-03-05,3190789511,Ray,Barrera,Flight Deal,Y24666122,TRUE,LAX,ORD,TRUE,FALSE,3,4,FALSE
2022-03-25,1994-03-05,3190789511,Ray,Barrera,Flight Status,V32919101,FALSE,SEA,MIA,FALSE,TRUE,1,9,FALSE
2024-08-16,1994-03-05,3190789511,Ray,Barrera,Flight Deal,R99182497,FALSE,DEN,SEA,FALSE,TRUE,4,9,TRUE
2021-11-28,1994-03-05,3190789511,Ray,Barrera,Flight Status,C57684704,FALSE,BOS,ATL,TRUE,TRUE,4,7,FALSE
2023-11-03,1994-03-05,3190789511,Ray,Barrera,Flight Deal,U86174992,TRUE,HND,ORD,FALSE,FALSE,3,6,FALSE
2023-03-05,2002-09-21,3591094746,Debra,George,New Flight,L18378558,FALSE,MIA,BOS,TRUE,TRUE,1,6,FALSE
2023-08-15,2002-09-21,3591094746,Debra,George,Flight Deal,Y12210909,TRUE,LHR,MIA,TRUE,TRUE,4,10,FALSE
2022-01-15,2002-09-21,3591094746,Debra,George,Cancel Flight,M45257916,FALSE,DXB,BOS,FALSE,FALSE,4,7,TRUE
2021-11-16,2002-09-21,3591094746,Debra,George,Flight Deal,F63769552,FALSE,MIA,JFK,FALSE,FALSE,3,5,TRUE
2023-05-08,2009-09-30,5280500712,Lisa,Lambert,Flight Deal,F11954758,TRUE,ATL,LHR,TRUE,FALSE,3,8,FALSE
2023-02-25,2009-09-30,5280500712,Lisa,Lambert,New Flight,G71699389,TRUE,MIA,JFK,TRUE,FALSE,2,7,FALSE
2021-07-01,2009-09-30,5280500712,Lisa,Lambert,Cancel Flight,M03237115,FALSE,BOS,DFW,TRUE,TRUE,2,10,TRUE
2022-11-16,2009-09-30,5280500712,Lisa,Lambert,Flight Status,T64385347,TRUE,CDG,MIA,TRUE,FALSE,2,7,FALSE
2022-02-07,1992-11-30,4558088238,Virginia,Patton,Cancel Flight,M11329807,TRUE,JFK,DFW,FALSE,TRUE,1,6,TRUE
2023-06-15,1992-11-30,4558088238,Virginia,Patton,New Flight,V33947973,FALSE,BOS,LAX,FALSE,FALSE,4,6,TRUE
2023-12-20,1992-11-30,4558088238,Virginia,Patton,Flight Deal,G97802501,FALSE,LAX,DEN,FALSE,FALSE,1,6,FALSE
